2021-08-24 22:01:43,733 - main.py [line: 136] - Load pre_train model...
2021-08-24 22:01:50,291 - main.py [line: 111] - epoch: 0, iter: 0, lr: 0.000100, loss: 14.781.
2021-08-24 22:02:06,812 - main.py [line: 111] - epoch: 0, iter: 20, lr: 0.000100, loss: 17.318.
2021-08-24 22:02:23,377 - main.py [line: 111] - epoch: 0, iter: 40, lr: 0.000100, loss: 16.258.
2021-08-24 22:02:39,944 - main.py [line: 111] - epoch: 0, iter: 60, lr: 0.000100, loss: 10.556.
2021-08-24 22:02:56,552 - main.py [line: 111] - epoch: 0, iter: 80, lr: 0.000100, loss: 10.223.
2021-08-24 22:03:13,165 - main.py [line: 111] - epoch: 0, iter: 100, lr: 0.000100, loss: 22.472.
2021-08-24 22:03:29,782 - main.py [line: 111] - epoch: 0, iter: 120, lr: 0.000100, loss: 18.227.
2021-08-24 22:03:46,666 - main.py [line: 111] - epoch: 0, iter: 140, lr: 0.000100, loss: 16.815.
2021-08-24 22:04:03,294 - main.py [line: 111] - epoch: 0, iter: 160, lr: 0.000100, loss: 14.690.
2021-08-24 22:04:19,861 - main.py [line: 111] - epoch: 0, iter: 180, lr: 0.000100, loss: 15.328.
2021-08-24 22:04:24,060 - main.py [line: 116] - epoch: 0, mean_loss: 16.365.
2021-08-24 22:04:26,388 - main.py [line: 111] - epoch: 1, iter: 0, lr: 0.000100, loss: 18.969.
2021-08-24 22:04:44,105 - main.py [line: 111] - epoch: 1, iter: 20, lr: 0.000100, loss: 24.753.
2021-08-24 22:05:00,721 - main.py [line: 111] - epoch: 1, iter: 40, lr: 0.000100, loss: 15.646.
2021-08-24 22:05:17,333 - main.py [line: 111] - epoch: 1, iter: 60, lr: 0.000100, loss: 17.016.
2021-08-24 22:05:33,998 - main.py [line: 111] - epoch: 1, iter: 80, lr: 0.000100, loss: 17.413.
2021-08-24 22:05:50,639 - main.py [line: 111] - epoch: 1, iter: 100, lr: 0.000100, loss: 10.544.
2021-08-24 22:06:07,279 - main.py [line: 111] - epoch: 1, iter: 120, lr: 0.000100, loss: 16.762.
2021-08-24 22:06:23,874 - main.py [line: 111] - epoch: 1, iter: 140, lr: 0.000100, loss: 16.167.
2021-08-24 22:06:40,486 - main.py [line: 111] - epoch: 1, iter: 160, lr: 0.000100, loss: 19.595.
2021-08-24 22:06:57,041 - main.py [line: 111] - epoch: 1, iter: 180, lr: 0.000100, loss: 18.982.
2021-08-24 22:07:01,235 - main.py [line: 116] - epoch: 1, mean_loss: 16.547.
2021-08-24 22:07:06,195 - main.py [line: 111] - epoch: 2, iter: 0, lr: 0.000100, loss: 14.101.
2021-08-24 22:07:22,790 - main.py [line: 111] - epoch: 2, iter: 20, lr: 0.000100, loss: 16.897.
2021-08-24 22:07:39,350 - main.py [line: 111] - epoch: 2, iter: 40, lr: 0.000100, loss: 15.869.
2021-08-24 22:07:55,968 - main.py [line: 111] - epoch: 2, iter: 60, lr: 0.000100, loss: 13.895.
2021-08-24 22:08:12,556 - main.py [line: 111] - epoch: 2, iter: 80, lr: 0.000100, loss: 8.131.
2021-08-24 22:08:29,683 - main.py [line: 111] - epoch: 2, iter: 100, lr: 0.000100, loss: 17.696.
2021-08-24 22:08:46,552 - main.py [line: 111] - epoch: 2, iter: 120, lr: 0.000100, loss: 16.927.
